,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,rms,centroid,bandwidth,contrast,flatness,rolloff,tonnetz,zero_crossing_rate,poly_features,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Class
10,0.61936337,0.46488613,0.25839666,4.8638353,0.1480781,2971.865376914046,2946.8664460259542,19.304677246845966,0.04396843,6515.16310851698,-0.013004247262622379,0.1545000903179191,2.1611654150097745,-49.867085,77.80814,28.305525,24.073305,-4.2797904,18.629387,-6.332277,11.369214,-1.0876027,-0.60291326,3.6842358,1.8935517,-3.3668883,1.279904,-1.8644556,4.099389,0.61318606,1.8820246,2.6702402,-2.0887938,3.1044364,-2.9635787,0.24348165,5.615258,-4.3198028,6.3787885,-4.675469,2.0774038,0.40797037,-2.194952,2.7227378,-2.6702302,-1.2922473,2.0793707,-1.2348797,3.0816355,0.035128158,2.3672702,0.06366236,3.6843863,7
11,0.6119253,0.3784973,0.24400978,5.757234,0.16195834,3086.343059190723,3057.5510518405576,19.339915195156603,0.039012898,6779.785015128252,-0.010247747192789184,0.1393125677384393,2.179868685383996,-41.75342,70.43026,35.727104,32.28099,0.08466256,20.04996,-7.1138372,11.640061,-0.34694684,-2.277466,2.7862513,-1.510484,-5.498889,0.8749954,-2.799354,5.401027,0.052628532,2.1214135,2.8379846,-2.7491858,2.25254,-1.9250035,0.23921274,5.653904,-3.4340389,6.9578595,-3.2951574,3.1266334,0.77618724,-0.88314015,1.1396676,-2.3503559,-1.8856065,1.9907731,-1.5755721,2.4944406,-1.0396625,1.195125,-0.15014082,3.3507729,7
12,0.56782067,0.32605672,0.2207288,6.109591,0.16554981,2958.3123752295774,3038.5629153054656,19.224643926168017,0.03208228,6597.250666094653,-0.0015533532577234393,0.11880193280346821,2.1336681115979967,-49.47861,71.74797,37.04962,35.6649,2.554005,20.526142,-6.6177816,13.336538,-0.203484,-1.9429446,3.9142134,-2.112973,-5.215257,2.0387828,-4.4041286,5.8414025,-1.6253694,3.5105255,0.6631139,-2.3332248,1.3254204,-1.5768954,0.18710014,5.5394216,-1.7765782,6.8644433,-2.764903,3.037997,0.74065375,-1.1682385,-0.31105193,-2.84066,-2.101978,2.3808463,-1.6344732,3.3506203,-0.30942833,1.7792366,0.9939226,2.8810563,7
13,0.6001071,0.35142034,0.22883432,5.278365,0.15042683,2881.549243544294,3010.3526539360414,19.13170066802056,0.029801013,6506.8236599078755,0.007413927427434766,0.10664570538294797,1.8258898779636732,-72.68973,71.75887,32.94469,35.66807,4.808327,18.608318,-1.8419454,15.422457,0.5333473,3.594906,4.2606587,1.3837217,-4.885969,2.7240527,-2.67329,4.5144105,-0.42586735,3.3108785,-1.2180269,-1.5535767,2.231421,-2.6886492,0.21281125,5.65409,-1.109216,7.4057717,-1.9470458,3.4741895,-0.10480927,0.05735104,-0.5302141,-3.3185601,-2.1313052,2.5722497,-1.6147457,3.9739726,0.70697767,2.6712568,1.5028834,4.281861,7
14,0.29167932,0.385088,0.27904984,8.853219,0.17047031,1313.4777324462189,931.5946923326683,24.023299008578533,0.00027602323,1786.025390625,0.0220935806863642,0.09447544642857143,1.4041209586049608,-265.80508,128.75638,-71.632515,-30.66356,-45.912254,-18.260918,27.855072,21.772448,2.3248496,-12.0057535,-11.312932,6.394688,12.879181,-7.2292514,-9.725998,-4.6586885,-4.3560357,5.927423,1.4785887,-12.508042,-4.0979776,7.5692315,-1.2913945,-9.086256,-9.545968,-7.140736,-0.5125562,-2.0081959,-3.0816975,-5.4449725,-10.174021,2.0176861,3.381147,-3.810934,-3.227971,-3.4136803,0.048802078,-3.6009088,-2.8483794,-3.070464,8
15,0.42007565,0.5934325,0.28178295,1.0062994,0.06535071,1745.671262625347,2095.121189465345,23.3530224747255,0.009885906,3566.545678287572,0.0070857784264527785,0.07667426842485549,0.9903877454655071,-157.44916,116.63383,-22.81857,-7.9561124,-28.498413,-12.641993,-29.75551,-21.495678,-30.063549,-11.858542,-19.542585,-10.586408,-21.309664,-14.581075,-16.617983,-10.586457,-19.490612,-12.379424,-12.589364,-8.431964,-15.793911,-8.162822,-9.855478,-3.913091,-7.0948324,-1.3016323,-6.4783816,-2.538792,-6.5841656,-1.1202763,-6.4929156,-0.93982023,-2.8956153,-1.6330254,-3.148784,-0.035282906,-6.0181456,-0.89161843,-5.0619607,-2.8522797,9
16,0.4332866,0.60750645,0.2821046,1.0003271,0.06530024,1699.036812967256,2024.4612199576152,23.469757645968702,0.008226962,3409.900960756864,0.007793791026183667,0.07988902185693642,0.9968911113429608,-158.5834,119.46533,-26.822195,-6.918876,-27.41748,-13.6036825,-30.126677,-25.016102,-28.112864,-9.005702,-21.494833,-10.594818,-19.482105,-15.693354,-16.175035,-10.598366,-20.495918,-11.123064,-12.743791,-8.279746,-14.030353,-9.218424,-10.037388,-4.4738665,-9.709424,-1.7153624,-5.872276,-3.6891885,-5.756252,-1.0226631,-7.4637146,-1.835662,-3.1453772,-1.6871018,-3.7770355,-0.45958856,-5.4209166,-1.4563526,-5.6942043,-2.5211678,9
17,0.51377344,0.66308165,0.2852693,0.59436214,0.05096968,1792.758861745624,2084.5484246772785,23.00083302438909,0.011332126,3695.4337235820085,0.006595451056149794,0.0821921287933526,0.850150936464436,-166.21696,115.61696,-28.473932,-6.187977,-27.598385,-9.498602,-28.758259,-23.187706,-25.012388,-12.005266,-21.560507,-9.622936,-20.284449,-13.42201,-16.289244,-10.776308,-19.803381,-12.903208,-12.899443,-8.827624,-14.370012,-8.9917345,-10.57596,-5.1328316,-10.10326,-3.1111515,-6.9127812,-3.086589,-6.8536673,-2.927553,-7.0057535,-0.9379543,-4.970639,-0.7605612,-5.262265,-1.9776206,-6.2088723,-1.4382787,-4.6532006,-0.89900506,9
18,0.5450117,0.69381183,0.28593695,0.473164,0.0454567,1905.5889614459034,2234.1375514521237,22.65009998089584,0.014730293,4138.606958995665,0.005145687274587922,0.08386018786127168,0.7573130397074479,-172.59181,110.48842,-20.388014,-7.241743,-27.312635,-7.224152,-27.621405,-21.439358,-26.16907,-13.10879,-19.825535,-10.779193,-20.297523,-13.294763,-17.53708,-10.281673,-19.058384,-11.474679,-11.328264,-9.073653,-14.210955,-6.773719,-10.332767,-5.2261868,-9.4007435,-2.6722684,-7.1081486,-4.1856747,-6.5637856,-2.2748575,-7.069787,-1.1353239,-4.927019,-0.021097591,-4.536268,-1.8888494,-5.639278,-1.4415386,-5.1259956,-1.9039091,9
19,0.5513693,0.6882256,0.28499925,0.4303039,0.04339583,2080.920403142628,2406.2746186503564,22.55789692373616,0.01976886,4728.965238890896,0.006211701321141345,0.09007518966763006,0.7080461852662924,-174.4662,104.46103,-10.902534,-8.684514,-25.69997,-6.378837,-30.057734,-20.021254,-25.91604,-11.13489,-19.488832,-10.661775,-18.818773,-14.423211,-16.411121,-10.985564,-19.523615,-10.748673,-10.6516285,-6.6906934,-14.5953245,-7.155038,-10.291192,-5.806448,-8.521068,-2.1968398,-7.109475,-4.43355,-5.9848924,-0.993106,-7.090813,-1.756769,-5.280538,-0.5626179,-3.9814823,-1.3644642,-4.6234155,-1.3492094,-4.0675817,-1.4827597,9
20,0.5225059,0.65663654,0.283702,0.544645,0.048012238,1948.80368225815,2312.8668322497533,22.63671356114534,0.015657298,4286.165411623916,0.013563129024511433,0.0844670113800578,0.7579010475288407,-174.72902,110.90616,-11.341626,-10.678881,-26.154684,-8.428004,-30.81326,-19.071959,-25.567165,-9.782933,-19.442873,-10.918392,-18.618906,-14.795575,-17.356457,-10.500943,-19.129496,-10.818534,-10.3344,-5.3601937,-14.706902,-7.85154,-9.687873,-5.8799825,-7.6991615,-2.049671,-6.734699,-4.0995584,-5.5520372,-0.6399863,-6.8444104,-1.1815289,-5.0839925,-1.0179785,-3.9648452,-1.1086231,-2.8544893,-0.9666837,-4.0711923,-1.5697445,9
21,0.2828622,0.43594864,0.24806702,14.371059,0.22654687,1761.8961160404049,1766.271876238562,21.66358096770046,0.005920942,3314.645108309659,-0.025531265078090552,0.059814453125,3.0468672027647403,-87.31988,111.414764,-59.4921,4.2204285,-30.411804,-23.551294,-24.59807,-5.341267,-25.643799,-5.6445622,-6.5840926,2.9352105,5.3022304,2.5434759,4.8452497,12.905871,18.162718,15.310393,6.786945,5.6664033,-2.7209418,2.8085802,-4.655413,-4.1876984,-9.107596,-4.076197,-3.1106207,2.580771,6.449132,13.0250025,11.177591,9.437918,0.6788113,1.3354796,-0.07277808,5.5252404,1.5167762,4.541279,-4.1784,-1.3554058,3
22,0.5676752,0.6491707,0.27793667,0.21143718,0.016057005,2296.918576016523,2470.3744953447986,18.94840428687511,0.013771336,5042.005735187861,-0.0026244203197164544,0.09239240877890173,0.21485047862793363,-529.4105,56.67904,-24.214178,-2.3054032,14.406923,8.9613695,10.509735,8.875201,0.2086623,1.2023965,0.39838812,1.7666832,0.68294585,6.302339,0.3505207,3.6986773,0.7115331,-1.7394912,-0.82474524,4.4105573,3.3020027,1.1036152,-0.50647175,4.8477516,3.5731618,1.2452791,-0.90098774,2.085088,2.6616597,0.05575744,-0.03428749,3.1379297,2.2344954,0.00080999476,0.47194505,2.6628766,2.023111,1.8083602,3.183411,1.0485374,3
23,0.5509287,0.6256006,0.2763613,0.5083714,0.022032421,2226.4458265007283,2365.550196566885,18.828909486609586,0.013320527,4806.447429326228,0.0013675619589352732,0.09020502167630058,0.2720997760655439,-473.835,43.244045,-30.209026,-11.2313385,8.996721,7.8340225,10.086825,8.198486,-1.4432683,-0.6474722,1.6166526,1.0110359,1.2678624,6.427273,0.7451227,2.1212642,2.3396544,1.0833808,1.3128814,2.41354,2.1119728,0.23477641,1.7101539,3.868612,1.6122047,2.1738482,0.9749645,1.0821089,2.2732089,1.8473183,0.95401293,1.9788922,2.2538202,0.49967715,0.080370024,2.0284338,2.3140154,1.7541893,1.6303587,1.1146272,3
24,0.59096754,0.6419419,0.2693271,0.301387,0.013431097,2354.126719187136,2566.9121317860263,18.607114915998693,0.020529939,5308.930325370304,0.008836848274025456,0.09486486181358382,0.16335808781227693,-526.93427,40.253967,-14.028535,1.4419703,13.538193,10.34621,9.068339,7.426687,0.05708002,0.3488625,3.0939837,4.000652,3.844356,6.430945,2.1676476,2.7852662,2.5232582,3.1637647,3.1347,2.5697994,2.0762181,2.7050092,4.712643,3.3593884,0.059355985,0.8026746,0.43889588,0.20946737,1.9399855,2.054335,1.4955795,1.7371062,2.929134,2.6860192,1.055795,1.4300871,1.2123854,0.2846357,0.76365536,1.1740928,3
25,0.55256337,0.67885005,0.28051993,0.17082793,0.011472779,2131.029110958954,2247.193893880134,19.042609108252588,0.02018411,4326.617960847182,-0.0005251626798223217,0.09877957911849711,0.1502252788052987,-509.91992,75.113716,-17.553865,-10.248509,10.28395,9.283185,1.0163567,1.5226171,-0.664518,1.0460064,2.0105562,1.8843348,1.6938716,3.1742656,1.4050151,1.7527838,1.2297086,1.150851,-0.23946637,2.2625432,1.068855,2.806272,4.725051,4.1156635,1.7882606,-0.42615378,-0.2883086,2.5532067,1.8102304,0.8067365,2.2543473,3.3205142,2.809177,1.4013693,0.9595602,1.3936552,1.3069246,0.513766,0.9260911,0.6916098,3
26,0.3818266,0.683994,0.27409303,0.16130286,0.029738512,1507.5029733892018,1734.9374224467863,22.038977135433814,0.002144058,2750.220703125,-0.019795789866934487,0.0987890625,0.3794502934470269,-269.82236,126.895,-31.521673,27.754576,13.798937,24.782547,0.09045631,6.349281,-0.5254703,9.196926,3.3768225,3.237516,3.9326768,8.512786,7.7585363,17.319532,4.7098465,-0.38664046,-4.6084743,6.3241634,-2.1620631,-0.6995605,-7.2650948,1.5580335,-3.93095,-3.634514,-4.6025724,10.259747,8.721977,-3.4877887,-15.302504,2.6347666,11.3704,1.0454372,-4.8382134,8.569591,-6.13328,-17.492376,0.5495975,19.598099,1
27,0.4333804,0.6393927,0.28018945,36.763554,0.33528492,1726.5539298526558,1828.8823670116128,19.281787312175418,0.011126525,3022.723388671875,-0.005498470823156269,0.10490926106770833,5.349650806750745,-79.159,120.92945,-33.447876,-15.801091,-29.410957,-4.21652,-10.116337,2.6982763,-4.849674,0.82223845,2.7480717,2.3138866,-7.6128983,-2.5843027,4.0835714,17.791285,9.197628,3.3678339,-2.113837,2.286589,1.3616619,1.175165,-2.236519,-0.66357976,-4.216879,2.1047688,0.62455946,1.6226984,1.4538612,1.113049,-1.1861762,3.0588915,-1.7855759,1.5600581,1.0044032,4.5426497,-0.30188024,-0.6158705,-3.0342026,1.2408906,3
28,0.37649998,0.5059889,0.26777297,2.5065665,0.052036535,1656.005388595204,2061.149729376548,21.24315048462654,0.0060228603,3266.8479225852275,-0.002118603091734667,0.06266276041666667,0.5995690307575073,-390.4359,83.20588,0.87268126,-2.1506314,-9.219356,-6.497791,2.1467965,6.104578,6.7031336,10.470863,4.069742,8.678879,2.9864044,-9.601156,-9.889693,-5.8755913,-8.904909,-5.7435985,-3.6078467,-0.13406566,-3.4203365,-0.8767776,-2.5456138,1.5658729,-0.909025,-6.621104,-6.671044,-2.325908,-2.8980992,-2.9241729,-0.2304338,0.37746054,-1.9912634,-0.9968214,-2.9144754,-1.3076566,-1.3797425,-2.133166,-1.33574,-1.3500341,3
29,0.47066358,0.5134908,0.27290964,0.017424013,0.009872039,2873.5181510551356,2442.646347946274,20.735445618803833,0.06342493,5750.236520050578,0.0045437272652380555,0.16753127257947978,0.1958065053167199,-269.3503,73.03181,-35.18411,7.456375,-9.337798,26.506823,-1.0264312,19.57106,-6.132893,-2.6666377,-2.0281599,12.004815,-7.04052,12.253444,-4.896968,-2.6234984,2.8112295,-2.0683422,-1.3815576,1.6794378,-8.8610525,-10.9095745,-2.3694105,-2.5509381,-11.148143,-5.452881,-1.3910395,4.2870855,-4.650931,-0.12828477,-5.702478,-0.63853365,-1.2458031,1.723564,1.6117518,1.9519202,1.7102636,1.350422,1.0733048,5.2860413,5
30,0.47124004,0.53792244,0.273498,0.017224977,0.009819205,2877.3404243421082,2439.7751812686747,20.92463566178037,0.06274357,5747.435958950506,0.00770256863831557,0.16802237626445088,0.1942785942913834,-270.15945,72.693,-35.142597,8.040151,-9.729603,26.710707,-1.0160272,19.90725,-6.2311096,-3.0731957,-1.8787295,12.25955,-6.7033143,12.7091055,-4.3806257,-2.7159288,2.8294492,-2.6846235,-1.4912393,1.3351287,-9.524898,-11.405768,-2.479607,-2.240791,-10.939466,-5.4874887,-1.3361806,3.7682843,-4.7453904,0.36267152,-6.1004996,-0.6206424,-1.2263025,1.487908,1.4910386,1.9193616,1.7506887,1.3130077,1.0141505,5.6134744,5
31,0.48871297,0.5435879,0.2743312,0.017473722,0.009851723,2896.1963339316612,2460.046946132417,20.877691814977187,0.063405775,5811.848864252168,0.008257546999864501,0.16904974259393063,0.19359418172150852,-270.14172,72.650856,-33.731277,7.1567974,-10.938491,26.846357,-0.99678034,19.884773,-6.8066235,-2.942652,-2.1545079,11.528408,-7.1815434,12.62898,-5.3820596,-2.7059398,3.0606265,-1.9426054,-0.20594797,2.3808908,-9.274598,-11.8543215,-3.02981,-3.4130337,-11.527638,-6.330959,-1.9182228,4.0553637,-4.0370836,-0.17849454,-5.6582637,-0.24568824,-1.9106721,1.8860098,1.3678411,1.9393325,1.660897,0.74936575,0.79757833,6.351166,5
32,0.4795294,0.557094,0.2759588,0.01740003,0.009862299,2895.5538484682397,2449.591044692843,20.854857988325126,0.06359838,5784.901243000361,0.012200475534854687,0.16998679100433525,0.1944054503425072,-269.73007,72.4491,-34.55768,6.6093144,-11.059618,26.774002,-1.467309,19.324461,-6.1462727,-2.9722989,-1.7514939,11.460591,-6.52347,12.866874,-4.9886103,-2.8592236,2.9231348,-1.7027264,-0.47901872,3.097508,-8.847697,-11.576501,-3.4859831,-3.2852826,-11.501114,-6.55398,-1.8148388,4.0173354,-4.2562914,-0.21968083,-5.8532557,-0.36910996,-1.6477087,2.3191948,2.0232663,1.9432075,2.3343601,0.531598,0.6225915,6.3114014,5
33,0.47907418,0.5162118,0.27365723,0.0176752,0.009988305,2881.057857414563,2433.4460796277367,20.75177321718665,0.06260327,5723.039960034321,0.002657140389508772,0.17072062409682082,0.1977969207343555,-268.42365,72.62746,-35.932888,6.4317026,-10.5178995,26.259884,-1.3999482,18.842564,-6.0086637,-3.34869,-0.5721847,11.376307,-6.726252,13.232261,-5.377495,-3.5602417,3.3163695,-2.1661034,-0.47262153,3.084888,-8.653878,-11.632459,-2.856428,-3.3948784,-11.820454,-5.7885165,-2.1823611,3.9814558,-4.39501,0.049233433,-6.10232,-0.35648745,-0.8843061,2.3516564,2.0733495,1.985916,2.2451031,0.6181266,0.72207177,6.466513,5
34,0.46614236,0.50413287,0.2711135,0.019459674,0.010422722,2833.8220815483637,2428.0408531355056,20.698837332938417,0.059464075,5656.324371161489,0.0032802914067956448,0.16299561958092484,0.2048706002731706,-265.84424,74.26847,-35.811096,5.6391253,-10.330093,25.439608,1.4758518,18.85835,-8.27664,-3.6404116,1.759464,12.347983,-8.257911,11.767687,-4.4099545,-3.9189968,3.0360475,-2.68651,-1.1642936,1.388965,-8.986631,-9.685573,-3.362695,-3.8057156,-10.929543,-3.74609,-2.192941,2.914303,-5.026161,0.07394525,-6.8832917,-0.20255597,-0.1355855,2.590263,1.0890088,1.775972,1.9780086,0.9800992,1.2747254,6.0943856,5
35,0.44022757,0.5211084,0.27221146,0.021174878,0.010854124,2793.246500059935,2409.9866725178363,20.679966714380566,0.05569412,5566.706415959176,0.006887039097910944,0.15729430093930635,0.21120630887549377,-264.20068,75.79486,-35.831642,5.371335,-10.7244,25.35101,2.923006,18.957155,-9.975818,-4.8467007,3.9363854,12.818809,-8.44594,11.617639,-3.7009256,-3.762501,2.628377,-2.2625306,-2.0689788,0.65795624,-9.992354,-8.9968,-2.764242,-4.261991,-10.281967,-3.0143762,-1.5534426,2.4400334,-5.5248466,-0.37003058,-6.993811,0.25121203,-0.06834687,2.1768274,0.40310377,1.6693891,2.3367734,0.89618677,1.0417718,5.749138,5
36,0.43360814,0.5033383,0.27378586,0.02170099,0.0110298805,2795.136315573652,2390.0526216699373,20.681953747849985,0.055418737,5513.557989748916,0.002626538833794541,0.16040744671242774,0.21585549481551125,-262.4957,75.937965,-36.548943,5.8757167,-11.29152,26.76254,0.8646329,17.665257,-8.0701275,-5.3658886,3.5708044,12.53247,-8.145434,12.582291,-3.780322,-4.4332023,2.9381006,-1.2810397,-1.757036,1.3302528,-10.328781,-10.813489,-1.7653077,-3.9248173,-11.257127,-3.592813,-1.1900687,3.75573,-5.233749,-0.22477493,-6.0024104,0.5666113,-1.1739912,1.7552445,0.9001353,1.3545296,1.5863051,0.61378235,1.0507162,6.012742,5
37,0.47255513,0.5694379,0.27363262,0.016816717,0.0096873725,2889.3621416921173,2457.0143215591092,20.91743412417913,0.06357056,5786.892753115968,0.011514392964953943,0.16954084627890173,0.1909583855390571,-271.4714,72.53342,-33.51395,8.24587,-9.935236,27.182522,-0.7703434,19.086058,-6.1572475,-3.0042791,-1.9697239,12.280313,-6.252731,12.6812935,-4.2214336,-2.3511379,2.854242,-2.531484,-1.5471526,0.81485295,-9.754703,-11.954304,-3.0578527,-2.3289757,-10.591241,-5.2543564,-0.98510075,3.9797223,-5.118812,0.5746879,-6.1018023,-0.3003345,-1.4045852,0.99422723,1.057703,1.8840034,1.2710009,1.1700256,0.99042225,6.0347075,5
