,chroma_stft,rms,centroid,contrast,flatness,zero_crossing_rate,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,mfccs_30,mfccs_31,mfccs_32,mfccs_33,mfccs_34,mfccs_35,mfccs_36,mfccs_37,mfccs_38,mfccs_39,mfccs_40,Class
10,0.28714687,0.025158102,2481.3018557072014,23.288849101768243,0.012834436,0.15856439667630057,-311.62625,52.49568,-87.01849,-5.8737154,-38.969753,-24.68714,-25.610268,-28.710068,-24.81592,-21.682905,-14.286775,-3.4831839,4.132731,6.5076404,-5.412323,-5.2282715,-3.2630446,-0.510171,-2.8607178,-2.520921,-8.327767,0.12836605,2.0950592,3.1705477,-1.0459518,3.5916834,-2.7520864,-0.6564095,2.154392,6.3528013,-2.5047536,-2.3419118,1.2532719,5.055554,0.17631893,4.3845644,1.2568074,1.5032042,0.78241867,1.5312777,2
11,0.3425209,0.038068898,2279.568578013567,22.543778066965707,0.01357094,0.1370038159320809,-289.1585,70.849144,-84.04736,-22.573788,-30.695944,-26.429365,-19.035366,-21.718641,-15.31635,-24.057398,-14.858299,2.971809,-9.073599,-1.8500922,-3.958669,-1.7165133,-5.8542953,-0.009541594,-5.1270556,-6.622105,-7.9071827,-0.18097757,-3.1545506,-0.045368347,-4.912857,-0.074523486,-6.3053637,-2.3480494,1.4041607,0.5579188,-1.2644447,5.864896,0.7598206,3.881221,-0.61824775,4.927426,0.74833894,3.5564978,-0.13117875,0.96285206,2
12,0.29311398,0.058610804,2438.713946285919,23.131848841972747,0.012977206,0.14970759573699421,-259.40878,56.83137,-86.82827,-17.881355,-30.181839,-25.296541,-15.452698,-22.386568,-13.843277,-21.65536,-4.9447083,6.234466,-6.846496,-1.4921268,-5.746766,0.632671,-5.3793535,0.3666732,-5.8786254,-4.239595,-7.242038,1.1970521,0.14993562,-0.9092852,-3.6193025,0.26857692,-5.1929393,-2.4077082,0.48240122,1.6136739,-2.1185427,2.595317,3.4253225,4.7366977,2.1117122,5.1727533,2.788762,3.4856205,0.7333073,0.22282138,2
13,0.33839253,0.0416255,2533.3716633395206,22.38721548705217,0.019625967,0.15922202402456648,-287.67343,58.037052,-81.151375,-14.242867,-31.792545,-14.779345,-15.432168,-26.994001,-6.8440084,-20.816742,-13.683594,-2.8087013,-1.6082728,-2.7976146,-7.4056587,-0.81631273,-8.455828,-3.3553276,0.42064705,-5.5257397,-9.761949,0.12627956,-1.0243227,2.5656507,-1.679744,-4.48578,-2.0881524,-0.2883159,-4.63974,4.8873763,1.3421068,4.240556,-0.67701226,1.4666448,3.585939,0.5860732,1.5385374,3.9452016,-0.64096195,1.5359758,2
14,0.3594702,0.019312251,2480.4515133152295,22.852070869734842,0.018756403,0.1628008715679191,-325.96182,66.277695,-77.95156,-7.451766,-28.585604,-21.226088,-16.437088,-31.163933,-15.270955,-14.8177185,-17.333668,-2.1818464,-5.758005,3.163933,-4.315852,-2.3070376,-9.217257,-9.447193,-5.4194436,-2.7568753,-7.795948,-1.8933077,-6.243729,0.6723416,-2.0506003,-1.1923618,-4.8007383,-0.50952226,0.5648682,4.6284647,-3.196164,0.3651221,-0.008082484,5.1282215,-1.4907726,1.6517407,-0.37175238,-0.3717905,-1.8641375,2.7648828,2
15,0.34262872,0.0150622465,2483.857852035442,22.292444178374275,0.02584509,0.1430494716401734,-339.10986,63.28339,-67.65535,-22.471462,-28.422253,-19.797235,-25.714993,-17.923998,-23.174557,-15.11944,-13.678243,-10.780996,-6.521804,1.0858732,-7.140684,-1.8947816,-6.4831185,-3.4730513,-3.3074641,1.3746957,-5.8368907,-1.6471032,-4.9493413,1.825582,-0.8665706,-0.92934793,-5.549146,0.3681922,0.78982836,0.96990526,-1.8796518,1.9444801,-1.0597516,2.3219929,0.2263252,1.6371404,-0.28796858,3.0507607,-3.1698322,-1.5549678,2
16,0.3770491,0.005795372,2384.987936589606,21.638818212935274,0.027818099,0.13675544165462428,-380.05093,75.71202,-64.95721,-16.29545,-26.886477,-23.262924,-28.105062,-17.076904,-24.34235,-15.212593,-15.607242,-8.170016,-7.08532,0.56017864,-6.072766,-2.0252125,-6.4863544,-3.2921891,-6.191684,-1.611367,-8.024926,-1.4817688,-6.8583336,0.9561161,-4.171092,1.0700963,-3.310213,1.4109933,-1.9913667,0.19619218,-2.059676,2.2320027,-1.5886686,3.0866153,0.8261911,3.8434093,0.2350149,2.6196258,-2.8623385,0.08031953,2
17,0.3689578,0.021145504,2559.9135969072972,18.765606700451624,0.0389134,0.12837550951086957,-254.0121,80.77973,-43.70076,-4.0738816,-6.4474177,-7.2665725,2.557467,-9.005347,4.8955855,10.178816,6.605143,12.020376,-2.5018373,3.94079,-7.8590784,-3.0661647,0.1597689,3.8948383,0.36857432,0.9619263,-1.5021039,4.058369,-7.6042542,1.5403582,-2.6304467,3.9915762,-1.23818,5.462839,3.1291597,1.3937076,-5.268381,-1.7743415,-4.638202,-1.3115407,-5.014356,2.2066872,1.3233715,7.3434215,1.7829273,1.197353,3
18,0.459631,0.010388769,2648.3733499123655,18.328198915061733,0.047780074,0.17167394301470587,-280.84244,80.635414,-40.091034,12.009058,-0.25785783,-11.275472,1.413515,-3.7090008,-3.3208406,7.1621227,2.159436,10.01287,0.9887188,4.3879757,-5.0592155,4.087563,0.98220265,-6.6562786,-0.5471409,4.1303196,-3.9348083,2.9031677,-3.2852721,0.24331772,-2.0176668,6.34006,-0.3616647,2.9540367,2.8554392,0.11462693,-0.044210084,0.09017515,-6.240972,0.291799,0.26210034,3.5729785,-2.084645,5.0489974,-0.43697518,0.5557565,3
19,0.6571334,0.12135866,1651.147052327903,19.66246755321182,0.003325558,0.024707595736994218,-151.1861,107.49539,-14.57307,11.693497,8.016646,18.63627,8.948707,28.076708,13.345912,7.2834573,0.48005787,13.145048,12.884421,5.1459117,-2.4497628,2.4705994,5.8089247,0.06756283,-6.803595,10.603042,11.060245,4.562706,-6.753855,8.5652,4.0500727,5.2075067,3.0444772,2.4334676,4.4580894,3.7605228,3.3605156,4.6038184,-4.4016747,-1.8982677,4.0878234,7.555386,2.074577,5.4124126,-3.6729214,5.950314,5
20,0.6665911,0.12140879,1648.056928351053,19.939659297670744,0.0032606518,0.02605671965317919,-152.1298,107.39084,-13.77808,12.085534,8.430417,19.394442,8.140701,28.036144,13.515066,7.790684,1.230014,13.4247875,12.200207,4.427886,-2.7630136,3.3799608,6.765646,0.4065528,-6.796993,9.705898,11.022536,4.8796616,-6.892619,7.776051,3.6919432,4.413822,2.8447409,3.104048,4.323691,3.4474173,3.37218,4.987216,-4.6589794,-1.3747876,4.2400155,7.8951325,2.0595403,5.287501,-3.5212746,5.5343094,5
21,0.67685366,0.12828724,1678.8911509421412,19.99044792307007,0.0031002704,0.021975478684971097,-150.96422,104.14111,-13.087529,11.785536,7.240281,18.999647,9.565906,29.55953,13.443678,7.8615665,1.4253428,11.867704,12.739072,5.241436,-1.1717486,4.622386,7.092306,0.27944875,-7.9672112,9.0964,11.139053,4.2092385,-6.1844516,7.1626215,2.5882475,4.134067,3.4527588,3.0954864,3.2578862,2.9335873,2.512533,4.491182,-3.7648323,-0.51219916,5.706073,9.462955,2.3229136,5.102833,-3.4763353,6.0391297,5
22,0.6796649,0.1325856,1640.0197278173866,19.878642343799513,0.0028910085,0.02062070989884393,-149.94917,106.41237,-11.499429,12.264609,7.5542965,18.46298,8.471538,28.63937,12.857498,8.266358,1.4110707,10.483929,11.896287,5.941855,0.103451505,6.257292,6.3660564,0.28568247,-6.824735,9.569226,9.905483,2.9218898,-6.256401,7.044672,2.9823842,4.219447,4.2458878,3.3958857,3.6051245,2.703584,2.035481,5.194871,-3.3110924,0.44370377,5.791555,8.422883,2.6825018,4.772613,-4.1274695,5.239987,5
23,0.6830233,0.12924987,1654.951385266783,19.88155363650895,0.0030200675,0.021233178287572256,-150.4736,105.89001,-11.804714,12.153357,8.004418,17.994572,8.153739,28.067247,13.521315,8.958179,1.399901,10.1929455,11.936405,5.3158484,-0.33181843,6.1799107,6.188028,1.270703,-5.610308,10.035741,9.273525,2.1639123,-6.5080976,6.7775993,2.904964,4.7556076,4.3755393,2.9403982,3.2193017,2.300837,2.5666342,5.536452,-2.8433108,0.6393946,5.3911533,8.020594,3.1466823,4.4712977,-4.41025,4.96965,5
24,0.6840507,0.12782556,1661.5294332316023,19.816105346975526,0.003041729,0.02174403901734104,-151.81262,105.427025,-12.192688,11.856437,8.46265,17.941051,8.368183,28.197344,13.641985,8.429423,1.3056101,10.933147,12.291851,4.8218803,-0.39132002,5.56348,6.19642,2.0065744,-4.5589824,10.692265,8.790106,1.7409836,-6.633961,7.0084577,3.1093318,5.323501,4.3349905,2.871346,2.8386443,2.4721653,2.3565142,5.0836143,-3.1116154,0.029049568,4.900957,8.707522,2.996074,3.9835641,-4.022511,5.8019056,5
25,0.68708956,0.12586445,1642.345261402494,19.754716928526562,0.0030354986,0.02288148031069364,-152.40749,107.23478,-11.068606,11.79261,8.103848,17.49607,8.189215,27.742252,12.711405,7.644392,1.4741648,11.204051,12.687779,4.7323265,-0.110836826,5.3867893,6.5374875,2.069316,-4.2513943,11.241753,8.700192,1.7366259,-6.962151,7.0614424,3.4795516,4.8195233,4.5540295,2.280949,2.644538,2.7212415,1.9830283,4.6551385,-3.181707,-0.4756228,4.7762117,8.777568,2.6252675,3.764488,-4.424538,5.889346,5
26,0.6960793,0.12542866,1645.314848866457,19.784887952393447,0.0029942733,0.022373442015895955,-153.04117,106.82427,-11.995443,11.823477,7.339323,17.576565,8.739031,28.074795,13.159156,8.397887,1.9439687,10.65968,11.885395,4.2855124,-0.4055823,4.705617,6.9021125,2.1169155,-4.215303,11.1757555,8.939821,2.7556114,-6.757296,7.6397586,4.0416136,5.0301223,4.7382216,1.8450956,1.9448464,2.8793683,2.227016,4.957234,-2.7922783,-0.72196466,4.9117737,8.855399,2.4835575,4.374253,-4.731244,6.1272197,5
27,0.70123845,0.12676948,1656.7381990817087,19.778199793573553,0.002987719,0.021854113981213872,-153.1145,105.7696,-12.958915,11.868991,6.4036,18.066587,9.185813,28.392408,13.509774,8.63345,2.218904,10.56248,11.988602,4.1541495,-0.41151816,4.231027,6.7426567,2.2963314,-4.526367,10.713603,8.813475,2.866116,-6.195054,8.609386,3.8232062,6.1276307,4.770842,1.9243841,2.4136186,3.1128187,2.515897,4.666652,-2.8502,-0.79952997,4.3754616,8.743008,2.3905618,5.070933,-4.4923244,6.5388947,5
28,0.69073695,0.12865469,1675.1171596599568,19.76195201456422,0.002979939,0.02089730852601156,-152.21474,104.73549,-13.121125,11.106121,6.1794963,18.425686,8.838321,28.854458,13.464456,8.289789,2.3915753,10.793854,12.838005,4.0739317,-0.78984636,4.2836375,6.976729,2.053917,-4.886547,10.470026,9.047935,2.7005534,-6.4617925,9.307597,4.330217,6.120313,4.459261,2.3045514,3.0468163,3.2762868,3.1221254,4.7041526,-2.8727458,-1.122526,4.2475605,8.532036,1.7988657,5.149613,-4.206249,6.359512,5
29,0.68323964,0.12848648,1680.0797786173575,19.83345197967759,0.003099352,0.020835214956647398,-150.1838,105.50529,-12.042517,11.227542,6.675159,18.046938,8.196166,28.404234,13.08306,7.582261,1.403666,10.523475,12.315289,4.306558,-0.5624918,4.7479205,7.5736938,1.3096577,-4.7934866,10.556923,9.13045,3.0127974,-6.889737,8.642305,3.9984822,5.2357454,4.065749,2.2029402,3.422159,3.361546,3.286547,5.521839,-2.6949816,-0.7883254,5.147566,8.671967,1.3055325,4.3732853,-4.1384296,5.8591084,5
30,0.68056387,0.1283601,1657.0770461609382,19.82480310512742,0.0030551064,0.021978301119942197,-150.12042,106.89641,-11.575577,11.463382,6.9765806,17.810781,8.59389,28.04314,12.7599125,7.1709733,1.0037135,10.25827,12.103531,4.5500784,0.14144176,5.3350105,7.665204,0.73445475,-5.306044,9.874231,8.886096,2.7454915,-6.9727845,7.8130307,3.5477839,4.8963413,4.4405646,2.7634706,3.292384,3.1443315,2.6152174,5.5245066,-2.8785446,-0.20586087,5.525568,8.755765,1.7149577,4.252575,-3.680712,6.0852194,5
31,0.66527754,0.11930532,1674.736244546923,19.91396527138838,0.0034344988,0.027352217304913294,-151.41331,106.25752,-14.514899,11.664292,7.6184115,20.851318,8.174213,27.595484,13.987485,8.266589,0.8801407,12.616844,11.946323,4.6981874,-2.5849736,3.9140399,7.357666,1.3792069,-6.8050313,9.1787,10.277353,3.7200327,-6.7147098,7.7968025,3.186129,4.668818,3.4840345,3.5826783,3.9677398,2.9539661,3.4930017,5.3469334,-4.393431,-1.6937695,3.7690256,8.021735,2.0147448,5.1496673,-3.3596697,5.3819485,5
32,0.6773705,0.12858881,1671.7872016181675,19.725062474322893,0.0030999419,0.022511741329479768,-150.0736,105.76106,-12.427978,10.419575,6.6435137,18.365503,9.161638,28.938883,12.604564,7.715285,1.4515736,10.07214,12.48911,4.428121,-0.36979353,5.03359,7.695352,0.44211194,-5.8443556,9.727378,10.033389,3.4114256,-6.263003,8.092493,3.8450928,5.052785,4.850404,3.1978464,2.8398817,2.9833992,2.690967,5.3700285,-3.6777704,-0.39446047,5.454743,8.643038,1.8654939,4.772643,-3.6872175,6.1130123,5
33,0.6727885,0.12832609,1679.6660097142253,19.84980773044366,0.0030938091,0.022094020953757225,-150.44876,105.12735,-12.814491,10.141364,6.1464195,18.763977,9.600447,29.508299,13.02349,7.892337,0.8932623,9.721471,12.178396,4.470896,-0.5462478,4.7486377,8.529817,0.5423154,-5.8655224,10.551689,10.574687,3.5555155,-5.9531136,8.576513,3.5353925,5.1611886,4.6347556,3.1678247,3.473421,3.3137224,2.9931638,5.4357533,-3.633714,-0.49039125,4.8870816,8.388525,1.5778823,4.6564555,-4.290738,5.6740456,5
34,0.67236024,0.12807454,1673.2638978917237,19.692954938589796,0.0030700178,0.021611384573699422,-150.84709,105.22517,-12.893195,10.410003,6.224717,18.482088,9.930721,29.13205,13.614534,8.559058,0.98069924,9.261776,11.807798,4.6171083,-0.816557,4.5621777,8.478015,0.69078004,-6.065939,9.944849,10.1038885,3.4495988,-5.4726152,8.824517,3.7936432,6.21565,5.3619494,3.401767,3.5723798,3.2647057,2.1846507,4.5346603,-3.3246565,-0.4282358,4.008641,8.462811,1.4417143,4.5755925,-3.9521027,6.029819,5
35,0.6894495,0.12776645,1661.1700798529005,19.62369651056395,0.0031250631,0.022108133128612716,-149.53517,106.77447,-11.110981,10.864479,6.110744,17.891865,9.199425,27.921198,13.008639,8.237263,0.9455428,9.55043,12.030115,5.1648207,-1.055906,4.7237463,8.296451,1.4034803,-5.4959044,9.295502,9.076567,3.1160293,-5.882531,8.414259,2.7677457,5.715407,4.8581553,3.1003468,2.8558323,3.4158838,3.0979607,5.0355153,-3.2213776,-0.25351268,4.411779,8.358774,1.0459175,4.002845,-3.8025475,6.1283317,5
36,0.69512486,0.12828511,1663.9390665807514,19.56002764516462,0.0031500752,0.021947254335260114,-149.21547,106.897896,-10.268357,10.653035,5.8649693,17.854633,9.265214,27.843132,12.784303,7.430742,0.92598933,9.779411,11.6483135,5.668663,-0.88591963,4.6217585,7.85476,1.8748296,-4.576717,9.594812,8.624023,2.6301017,-6.4204054,8.3584795,2.7914011,4.929326,3.9399178,2.9622722,2.9800172,3.917,3.8922713,5.744319,-2.9202375,-0.14925288,5.1323357,8.235899,1.1944518,3.7574668,-4.292204,5.7840405,5
37,0.6875074,0.1280222,1696.1990489076431,19.69683619041579,0.0031702707,0.02125575776734104,-150.82507,104.129524,-12.001311,9.826673,5.660267,17.97444,9.768385,29.024714,12.920481,8.09137,2.304249,10.515299,11.954869,4.4692116,-1.5385959,3.9713268,7.1453667,1.3050034,-5.0909495,9.953287,9.484443,3.2922497,-5.58362,9.208717,4.3391685,6.0333176,4.78819,3.344742,2.9593937,3.942363,3.185319,5.2176037,-2.9672344,-0.66609645,5.176575,8.690173,1.275232,3.792115,-4.1929827,6.039057,5
38,0.6841967,0.13178413,1697.5513829843799,19.664440275528946,0.0031100633,0.020809813041907516,-150.15706,103.33287,-12.199293,10.510528,6.3370905,18.179451,9.918766,29.360481,12.283053,8.197639,2.1047378,10.748939,12.083522,3.961836,-1.6036983,3.7516913,6.686223,1.6158109,-5.314455,10.139559,9.925875,3.4642982,-5.912112,9.319207,4.968909,6.2318983,5.150588,3.602364,3.0689545,3.8688648,2.575874,5.0440273,-2.506308,-0.48461926,4.9509697,8.479472,1.5148399,3.680259,-3.3412673,6.1318107,5
39,0.6958543,0.14416504,1639.3224713014474,19.81211163977787,0.0026402415,0.01889620213150289,-148.65277,104.55205,-13.044956,11.961905,7.2034364,19.650675,10.578,28.480558,11.722357,8.535953,1.7683538,10.828218,11.701596,4.295252,-1.639348,3.5376852,5.3184695,2.638305,-4.7391458,10.178978,9.878501,4.0363765,-6.6712003,8.397131,4.6736517,5.8338923,5.2761054,2.9652777,3.3566458,5.0639887,2.3351564,6.10223,-2.1084704,0.35407972,4.3331437,8.599223,2.6045964,4.465294,-3.3590546,6.0282693,5
40,0.71169823,0.14351343,1613.848012105218,19.671861705174955,0.0025234811,0.019582053829479768,-148.56824,106.15982,-14.813635,11.694181,7.9519296,20.04194,10.359818,27.62414,11.013782,9.125026,2.6466184,11.986608,12.3229885,4.8216314,-1.643659,2.7933385,4.030359,3.5351753,-4.689058,10.044864,8.5417185,4.6528616,-6.3791904,7.961948,3.9487553,6.1821866,5.6532373,2.6168299,2.7924502,5.773627,2.111368,6.47686,-2.7402115,0.6628322,3.7662256,8.673059,3.2158945,4.564007,-3.8115516,6.0493135,5
41,0.7097139,0.13757794,1623.787605948914,19.69862812779418,0.0026894633,0.01992074602601156,-149.8406,106.635475,-15.034707,11.032083,8.63239,19.656439,9.778189,27.560083,10.898258,9.577558,2.9532893,11.91541,13.022676,5.4512935,-1.0907656,2.2817426,3.404949,3.6368217,-5.038115,9.450021,7.9101734,4.7164016,-5.9133925,8.152567,4.0437245,6.538568,5.154697,2.7756758,2.0986698,5.2017746,2.0342932,5.8014913,-3.4863002,0.37749085,4.133795,8.7569685,3.1079454,4.1983924,-3.5662813,5.926686,5
42,0.6665288,0.120134875,1697.233142842711,19.753475121109435,0.003538589,0.0255571486632948,-150.7958,104.9592,-14.95757,11.79738,7.1387925,20.882854,8.208739,27.572285,14.014118,8.363783,0.365732,11.6366415,11.666643,4.4954243,-1.9195814,4.103957,7.244704,1.9286454,-6.193818,9.595539,9.842453,3.3699143,-6.3771896,7.9666133,3.3653574,5.1560163,3.6092074,3.6604857,3.571103,2.98115,3.4433608,6.039201,-4.1402407,-1.7771194,3.6158795,8.114885,2.0992825,5.0178666,-3.588776,4.9943676,5
43,0.7089755,0.14505178,1602.5874619305166,19.76637976603451,0.0023506698,0.0182301074783237,-150.29051,106.27547,-15.3940115,11.514487,8.200192,19.866653,9.399749,27.301744,11.292527,9.8879385,3.0195813,11.918916,13.869959,5.550685,-1.4720278,2.441698,3.3893254,3.0327156,-5.232074,9.079512,8.7103615,4.6435947,-5.27079,8.568777,4.723079,6.498453,4.9547133,2.7517176,2.2083654,5.6368113,2.4149742,6.095944,-3.4395258,-0.18018636,4.614553,8.687871,3.4318328,5.3147926,-3.1807973,6.389067,5
44,0.6744449,0.12202952,1689.5980307248697,19.672805618655453,0.0033449486,0.02461163294797688,-151.00795,105.25031,-14.735063,12.364131,7.446992,19.729347,7.793325,27.369135,13.178525,8.258016,0.48656777,11.740266,11.3973675,4.1758785,-1.5883448,4.7706995,7.841173,1.5484207,-6.725702,9.467377,9.678602,3.6426466,-6.485976,7.8437657,3.8252587,5.321161,3.987007,3.5165083,3.7615366,3.588762,3.6160417,5.960026,-4.2120013,-1.0678861,4.0785193,7.7973695,1.9777777,5.636739,-3.6716368,5.4043627,5
45,0.6713646,0.12114032,1682.8902884441666,19.624896679976914,0.0033898181,0.02526079299132948,-150.74612,106.18628,-14.667297,11.861675,7.4841323,19.203949,8.310919,27.105633,12.856095,7.37535,0.29275405,11.631403,11.774372,4.604892,-1.7465273,4.8108377,7.446964,1.3283681,-6.7827473,9.756716,9.603479,3.675348,-6.287231,7.948001,3.9212685,5.4907355,4.2725415,3.3574293,3.9474335,3.672797,3.631251,5.7709165,-4.129142,-1.1606803,4.330038,7.7732697,2.522325,6.153116,-3.7317352,5.4679327,5
46,0.6661138,0.12123117,1681.1397043411584,19.65343005830767,0.0033797987,0.025644644147398844,-150.86752,106.0141,-14.133933,11.19032,6.85038,19.402605,9.335565,27.753405,13.047578,6.7296333,-0.6949582,12.075593,13.012406,4.907301,-2.8755713,4.456035,6.816821,1.0840403,-6.631126,9.820596,10.359196,4.3779016,-5.556417,7.753394,3.7569513,5.3759027,3.7405365,2.8418555,3.9559965,3.9630811,3.942335,6.039589,-3.974891,-1.1601003,4.5674415,7.993985,2.9489639,5.4693246,-4.5527287,5.3147497,5
